conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,renderovat 3D obrázky,released,skill/competence,cross-sector,tvořit 3D obrazy | vytvářet trojrozměrné obrazy | renderovat 3rozměrné obrázky | renderovat trojrozměrné obrázky | tvořit trojrozměrné obrazy,Používat specializované nástroje k přeměně drátěných modelů 3D na 2D obrázky s fotorealistickým 3D efektem nebo bez fotorealistického zobrazení na počítači.,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85 | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/1859883d-c047-4fe1-8e74-7bb4385d6ad2 | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,používat software pro 3D počítačovou grafiku | vytvářet digitální obrazy | uplatňovat 3D zobrazovací techniky | vytvářet výlohy a dekorace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,released,knowledge,sector-specific,,"Nerelační podniková databáze NoSQL využívaná k vytváření, aktualizaci a správě velkého množství nestrukturovaných dat uložených v cloudu, která poskytuje prvky, jako je sémantika, flexibilní datové modely a integrace Hadoop.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,systémy řízení databází | vytváření a správa databází a sítí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e81d7bed-b7c7-41bf-a30a-e3201e8f09b3,audiomastering,released,knowledge,sector-specific,,"Postprodukční proces, při němž je dokončená zvuková nahrávka přenášena do zařízení pro ukládání dat, z něhož se zkopíruje.",http://data.europa.eu/esco/skill/5ad2c837-d032-4803-aa4a-322a54936636 | http://data.europa.eu/esco/isced-f/0211,výroba vzorových disků | audiovizuální technika a mediální výroba a produkce
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e842ed4c-23c1-4c29-b1b1-b490889db735,připravovat navigační trasy pro plavidlo,released,skill/competence,sector-specific,,Připravovat navigační trasu pro plavidlo pod dohledem vyššího palubního důstojníka. Obsluhovat lodní radar nebo elektronickou mapu a systém automatické identifikace.,http://data.europa.eu/esco/skill/e46186e4-c784-4122-9828-4881c01bfae0 | http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8,připravovat dopravní trasy | řídit plavidla
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,robotika,released,knowledge,cross-sector,,"Inženýrský obor, který zahrnuje projektování, obsluhu, výrobu a využívání robotů. Robotika je součástí strojírenství, elektrotechniky a počítačových věd a překrývá se s mechatronikou a automatizací.",http://data.europa.eu/esco/isced-f/0714,elektronika a automatizace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (počítačové programování),released,knowledge,sector-specific,,"Techniky a zásady vývoje softwaru, jako je analýza, algoritmy, kódování, testování a sestavování programovacích paradigmat, v programovacím jazyce Pascal.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,počítačové programování | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8bae3fe-6d8d-457e-a20b-6f8eea4d5402,obsluhovat zvukový systém při živém vystoupení,released,skill/competence,sector-specific,,Obsluhovat zvukový systému a zvuková zařízení během zkoušek nebo při živém vystoupení.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,obsluhovat audiovizuální zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8dd9cc1-c83d-45ec-a7b0-e3727ab90336,vytvářet pohyblivé obrázky,released,skill/competence,sector-specific,,Vytvářet a vyvíjet pohyblivé a animované dvojrozměrné i trojrozměrné obrázky.,http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03,vytvářet výlohy a dekorace | vytvářet digitální obrazy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,nastavit robota pro automobilový průmysl,released,skill/competence,cross-sector,,"Nastavovat a programovat robota pro automobilový průmysl, který bude pracovat na procesech strojového zařízení a nahradí nebo usnadní lidskou práci, jako je šestiosý robot pro automobilový průmysl.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,používat digitální nástroje k ovládání strojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ac6d35-0219-44c3-b488-bfd14923d09f,používat software pro řezání podle vzoru,released,skill/competence,sector-specific,,Používat software pro řezání podle vzoru pro vytvoření šablon pro výrobu oděvů a hotových textilních výrobků. Stanovit vhodný vzor v softwaru kvůli replikovatelnosti výrobků s ohledem na velikost a tvar.,http://data.europa.eu/esco/skill/2ac79be0-1f66-48da-84a6-2d294179927f | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,vytvářet vzory pro oděvy | používat digitální nástroje k ovládání strojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,provádět integrační testování,released,skill/competence,sector-specific,provádět testy integrity | testovat integritu systému | testovat rozhraní mezi softwarovými komponentami | provést integrační testování,"Provádět testování systémových nebo softwarových součástí seskupených v několika směrech, aby bylo možné zhodnotit jejich schopnost vzájemně se propojit, jejich rozhraní a schopnost zajistit celkovou funkčnost.",http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a | http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,provádět softwarové testy | konfigurovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea99e1f2-ad03-4bb3-8960-1227fc76bb2a,interpretovat grafická komunikační rozhraní,released,skill/competence,cross-sector,,Mít schopnost porozumět různým tvarům a zobrazením používaným ve schématech a 3D izometrických modelech zobrazených komunikačními programy.,http://data.europa.eu/esco/skill/1f403e44-7a79-4b91-b86a-e406208be161 | http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpretovat vizuální podklady | interpretovat technickou dokumentaci a schémata
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eabc06f6-2daf-45bb-b525-7fc078e2eadf,navrhovat optické prototypy,released,skill/competence,sector-specific,,Navrhovat a vyvíjet prototypy optických výrobků a součástí s použitím technického rýsovacího softwaru.,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2 | http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"navrhovat prototypy | navrhovat průmyslové materiály, systémy nebo produkty"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,released,knowledge,sector-specific,,"Techniky a zásady vývoje softwaru, jako je analýza, algoritmy, kódování, testování a sestavování programovacích paradigmat, v programovacím jazyce ABAP.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,počítačové programování | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb275d0d-64bb-49cb-a501-72aff776088f,využívat ovladač relace,released,skill/competence,sector-specific,využívat ovladače relací | využívat ovladače relace | využít ovladač relace | využívat SBC,Zajišťovat správu telefonátů v průběhu dané relace VoIP a zajišťovat bezpečnost a kvalitu služeb prostřednictvím ovladače relace.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,chránit zařízení ikt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb2ae1c7-ba57-4695-8f29-9dd41c26e01e,rozvíjet obchodní plán pro online prodej,released,skill/competence,cross-sector,,Shromažďovat příslušné informace a vypracovat dobře strukturovaný dokument poskytující plán obchodního projektu přizpůsobeného on-line prostředí.,http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"vypracovávat finanční, obchodní nebo marketingové plány"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb3aa8c1-fb14-47b4-a352-b7975abd2480,replikovat potíže zákazníků se softwarem,released,skill/competence,sector-specific,navozovat potíže zákazníků se softwarem | replikovat potíže zákazníka se softwarem | opakovat a analyzovat problémy zákazníků se softwarem | opakovat softwarové problémy zákazníků | replikovat potíž zákazníka se softwarem | replikovat potíž zákazníků se softwarem,"Používat specializované nástroje k replikaci a analýze podmínek, které způsobily řadu softwarových stavů nebo výstupů hlášených zákazníkem za účelem nalezení příslušných řešení.",http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,řešit problémy s počítači
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec0bbf39-0edd-4015-a2c3-82ad563ce3a8,psát firemní e-mailové zprávy,released,skill/competence,cross-sector,,"Připravovat, koncipovat a psát e-maily s odpovídajícími informacemi a příslušným stylem pro interní nebo externí komunikaci.",http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,psát technické nebo vědecké texty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec0d2580-ee2f-45e6-a423-c69dd3f03868,nastavovat naslouchátka,released,skill/competence,sector-specific,,"Programovat naslouchátka pomocí počítače, zkoušet je a vydávat, nebo zavádět kochleární implantáty a elektronické přístroje používané ke zlepšení sluchu člověka.",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,obsluhovat zdravotnické vybavení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec25e825-8c5b-4b46-950b-dcb87dd410e7,připravit základní nahrávání,released,skill/competence,sector-specific,,Zajišťovat přípravu základního systému stereo audio nahrávání.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,obsluhovat audiovizuální zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,udržovat bezpečnost databází,released,skill/competence,sector-specific,udržovat bezpečnost databází | zabezpečovat databáze | zajišťovat bezpečnost databází | zajišťovat ochranu databází | udržet bezpečnost databází | udržet bezpečnost databáze,"Zajišťovat širokou škálu kontrol bezpečnosti informací, aby byla zajištěna maximální ochrana databází.",http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3 | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,provádět údržbu databáze | chránit zařízení ikt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec95d0a4-886e-4eb1-aa4c-2d5f2549df7d,používat software pro práci s překladovými paměťmi,released,skill/competence,cross-sector,,"Umožnit efektivní jazykový překlad pomocí softwaru pro práci s překladovými paměťmi.
   ",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0,používat digitální nástroje pro spolupráci a produktivitu | používat počítačem podporovaný překlad
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c,vývoj výroby prototypů,released,knowledge,sector-specific,,Model vývoje prototypů je metodika k navrhování softwarových systémů a aplikací.,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9 | http://data.europa.eu/esco/isced-f/0613,metodiky řízení projektů v oblasti ICT | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed392b45-1087-44a7-89a9-d514224639ff,provádět mobilní marketing,released,skill/competence,cross-sector,,"Provádět mobilní marketing pomocí mobilního zařízení, např. tabletu nebo chytrého telefonu. Shromažďovat individualizované informace a předávat je zákazníkům za účelem propagace služeb nebo zboží.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"propagovat výrobky, služby nebo programy"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,metody analýzy činnosti ICT,released,knowledge,sector-specific,metody analýzy činnosti IKT | techniky analýzy činnosti ICT | techniky analýzy činnosti informačních a komunikačních sítí | metody analýzy činnosti IT systému | metoda analýzy činnosti ICT,"Metody používané k analýze softwaru, systému ICT a výkonnosti sítě, které poskytují vodítko k základním příčinám problémů v informačních systémech. Metody mohou analyzovat slabá místa v oblasti zdrojů, času zpracování, zpoždění v rámci čekání na výsledky a srovnávání výsledků.",http://data.europa.eu/esco/isced-f/0613,vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed5bbc64-7017-4e2e-b44e-65df88013a84,analyzovat informační systémy,released,skill/competence,occupation-specific,,"Provádět analýzy informačních systémů, jako jsou archivy, knihovny a dokumentační střediska, aby se ověřila jejich účinnost. Vyvíjet specifické techniky řešení problémů s cílem zlepšit výkonnost systémů.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,"spravovat kvantitativní údaje | hodnotit systémy, programy, zařízení a produkty | zpracovávat kvalitativní informace"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,integrovat systémové součásti,released,skill/competence,sector-specific,,"Zajišťovat výběr a využití technik a nástrojů integrace s cílem naplánovat a provést integraci hardwarových a softwarových modulů a součástí do systému.
	",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,konfigurovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eda4d727-4374-49af-ace4-118c7c906835,optimalizace vyhledávačů,released,knowledge,sector-specific,vylepšování vyhledávačů | marketing vyhledávačů | optimalizovat vyhledávač | optimalizovat vyhledávače | optimalizace vyhledávače | marketing vyhledávání,"Marketingový přístup, který podporuje prezentaci internetových stránek tím, že ovlivňuje specifické struktury internetových stránek, které mají dopad na jejich viditelnost v rámci neplaceného vyhledávání.",http://data.europa.eu/esco/isced-f/0414 | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650,"marketing a propagace | vyhodnocovat údaje, informace a digitální obsah"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/edf081e4-d2dc-4a60-8c49-7b7e45b5ebe3,vytvářet mapy rizik,released,skill/competence,sector-specific,vytvářet rizikové mapy,"Využívat nástroje vizualizace dat s cílem sdělit konkrétní finanční rizika, jejich povahu a dopad na organizaci.",http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,provádět analýzu a řízení rizik
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,environmentální politiky ICT,released,knowledge,occupation-specific,environmentální politika IKT | politiky dopadu vývoje ICT na životní prostředí | politiky dopadu inovací ICT na životní prostředí | ICT politiky ochrany životního prostředí | environmentální politiky IKT | environmentální politika ICT,"Mezinárodní a organizační politiky, které se zabývají posuzováním dopadu inovací a vývoje v oblasti ICT na životní prostředí, jakož i způsoby snižování negativního dopadu a uplatňování inovací v oblasti ICT na podporu životního prostředí.",http://data.europa.eu/esco/isced-f/0611,užití počítačů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,ověřovat formální specifikace ICT,released,skill/competence,sector-specific,ověřit formální specifikaci ICT | ověřovat formální specifikace IKT | ověřit formální specifikace ICT | kontrolovat formální specifikace ICT | ověřovat formální IT specifikace | kontrolovat formální IT specifikace,"Provádět kontrolu schopností, správnosti a účinnosti zamýšleného algoritmu nebo systému ke sladění určitých formálních specifikací.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,instalovat dřevěné a kovové konstrukční prvky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee6c325b-223e-432f-89c3-a0f135adac9e,vytvářet katastrální mapy,released,skill/competence,cross-sector,,"Vytvářet mapy pomocí dat, která popisují hranice staveb a budov v regionu, shromážděných během zeměměřičských prací a měření a pomocí specializovaného softwaru.",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,používat nástroje pro projektování pomocí počítače (cad) a počítačové rýsovací nástroje
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee8fee1a-75c1-43fb-b08d-779929f99249,uplatňovat statistické metody procesu kontroly,released,skill/competence,cross-sector,,Uplatňovat statistické metody od návrhu experimentů po statistické řízení procesů za účelem kontroly výrobních procesů.,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,analyzovat obchodní operace | použít metodu statistické analýzy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eeca3780-8049-499f-a268-95a7ad26642c,model SaaS,released,knowledge,sector-specific,model software jako služba,"Model SaaS sestává ze zásad a základních prvků modelování podnikových a softwarových systémů orientovaných na služby, které umožňují navrhnout a upřesnit podnikové systémy orientované na služby v rámci různých architektonických stylů, jako je architektura podniku.",http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98 | http://data.europa.eu/esco/isced-f/0612,modelování orientované na služby | vytváření a správa databází a sítí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eee58e6d-4587-42f0-b9a0-fe055cfe2044,vytvářet animace,released,skill/competence,sector-specific,,"Navrhovat a vyvíjet vizuální animace s využitím kreativity a počítačových dovedností. Tvořit objekty nebo znaky tak, aby vypadaly jako živé, a to prostřednictvím manipulace se světlem, barvou, texturou, stínem a transparentností, nebo manipulace se statickými obrázky tak, aby vytvářely iluzi pohybu.",http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,vytvářet umělecké návrhy nebo představení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eeef9d73-f215-40fb-92cc-6498f13fc3f2,pořídit infračervené záběry,released,skill/competence,sector-specific,,Používat infračervenou kameru k pořízení snímků zobrazujících infračervené části spektra.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,obsluhovat audiovizuální zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef0527db-0442-4f05-a150-533b410e1cc1,obsluhovat železniční ovládací panely,released,skill/competence,sector-specific,,"Zajišťovat obsluhu různých typů železničních ovládacích panelů, jako je „přepínač jednotlivých funkcí“ (IFS), „přepínač ovládání“ (OCS) nebo „vstup/výstup“ (NX).",http://data.europa.eu/esco/skill/1fa420ed-5378-4258-8d7a-9ec274dda927 | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,obsluhovat ovládací panely | používat digitální nástroje k ovládání strojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef069fe6-305b-4452-8f7d-0c572e98effc,mobilní marketing,released,knowledge,sector-specific,mobilní marketing | marketing pro tablety | marketing pro mobilní zařízení | marketing pro mobilní telefony | marketing pro mobilní telefony a tablety,"Obor marketingu, který jako komunikační kanál využívá mobilní zařízení. Tento přístup může potenciálním zákazníkům poskytnout personalizované informace (s využitím místa nebo času), které podporují výrobky, služby nebo nápady.",http://data.europa.eu/esco/isced-f/0414,marketing a propagace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef64005d-75bc-4597-8ed6-717edec5e55e,zvyšovat viditelnost webových stránek,released,skill/competence,cross-sector,zvýšit viditelnost webových stránek | propagovat internetovou stránku | optimalizovat obsah webových stránek | dělat reklamu webové stránce | zvyšovat viditelnost webové stránky,"Zajišťovat propagaci webových stránek mezi uživateli, obchodními partnery a ve vyhledávačích. Optimalizovat expozici webových stránek ve vyhledávačích, zasílat e-maily, určovat ceny a zásady a provádět marketingové akce.",http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d | http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0,"vypracovávat finanční, obchodní nebo marketingové plány | spravovat webové stránky"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0010b93-5552-45cb-ad26-168c8168f319,Nexpose,released,knowledge,sector-specific,,"Počítačový program Nexpose je specializovaný nástroj informačních a komunikačních technologií, který testuje bezpečnostní nedostatky systému z hlediska potenciálně nepovoleného přístupu k systémovým informacím, vyvinutý softwarovou společností Rapid7.",http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436 | http://data.europa.eu/esco/isced-f/0613,penetrační testovací nástroj | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081,řídit standardní sytém plánování podnikových zdrojů,released,skill/competence,sector-specific,řídit standardní sytém ERP,"Provádět sběr, správu a interpretaci dat relevantních pro společnosti v oblasti lodní dopravy, plateb, zásob, zdrojů a výroby za použití specifického softwaru pro řízení podniku, jako je Microsoft Dynamics, SAP ERP, Oracle ERP.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"řídit, získávat a uchovávat digitální data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,internet věcí,released,knowledge,sector-specific,0.0 | chytrá zařízení | informační přístroje | propojení vestavěných zařízení s Internetem,"Obecné zásady, kategorie, požadavky, omezení a zranitelnost inteligentních propojených zařízení (většina z nich se zamýšleným připojením k internetu).",http://data.europa.eu/esco/isced-f/0611,užití počítačů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,released,knowledge,sector-specific,,Vývojový přístup DevOps je metodika k navrhování softwarových systémů a aplikací zaměřených na spolupráci mezi programátory softwaru a dalšími odborníky v oblasti ICT a na automatizaci.,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9 | http://data.europa.eu/esco/isced-f/0613,metodiky řízení projektů v oblasti ICT | vývoj a analýza softwaru a aplikací
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0f2da78-ef60-4653-b2c8-ff0a7a9ea2f8,poskytovat poradenství uživatelům knihovny v oblasti digitální gramotnosti,released,skill/competence,occupation-specific,,"Učit návštěvníky knihovny základním počítačovým dovednostem, jako je vyhledávání v digitálních databázích.
",http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b | http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b,vyučovat a školit | poskytovat poradenství ostatním
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0f5bb34-71df-4715-9c9e-03567b76ec8f,vytvářet drátové rámce internetových stránek,released,skill/competence,sector-specific,vytvořit drátový rámec internetové stránky | vytvářet drátové modely internetových stránek | vytvořit drátové rámce internetových stránek | tvořit drátové modely webových stránek | sestavovat drátové modely webů | vytvářet drátový rámec internetových stránek,"Vypracovávat zobrazení nebo sady zobrazení, které zachycují funkční prvky webu nebo internetové stránky, obvykle za účelem plánování funkčnosti a struktury internetových stránek.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"řídit, získávat a uchovávat digitální data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0ff6f10-cbb4-44c0-acd5-ed17046b1396,instalovat opakovače signálu,released,skill/competence,sector-specific,montovat opakovače a zesilovače | nainstalovat opakovače signálu | instalovat opakovač signálu | instalovat zesilovače a opakovače | instalovat opakovače a zesilovače signálu | nainstalovat opakovač signálu,"Instalovat a konfigurovat zařízení, která posilují signál komunikačního kanálu, aby ho bylo možné na dalších místech řádně přijímat a reprodukovat.",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"provádět instalaci a opravy elektrických, elektronických a přesných zařízení"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f1a56786-e6d7-4b2e-a39c-23e09024d473,telekomunikační koncepce,released,knowledge,sector-specific,telekomunikační principy a teorie | telekomunikační koncepce | telekomunikace | telekomunikační procesy a modely,"Telekomunikační zásady, teorie, modely, zařízení a postupy, jako je přenosová rychlost, šířka pásma, poměr šumu, míra chybových bitů a poměr C/N, jakož i vliv vlastností přenosové cesty na provoz a kvalitu telekomunikací.",http://data.europa.eu/esco/isced-f/0714,elektronika a automatizace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f22dd07b-cb0f-4b18-ba54-d922dfaa8c14,používat CAD nástroje na ševcovská kopyta,released,skill/competence,sector-specific,,"Mít schopnost digitalizovat a skenovat ševcovská kopyta. Pracovat s různými 2D a 3D CAD systémy a používat software pro adaptaci a transformaci tvaru v závislosti na rozměrových požadavcích zákazníka. Zajišťovat tvorbu 2D šablon pro kontrolu tvaru kopyt nové generace. Vypracovávat technický nákres a přípravu dokumentu s technickými specifikacemi pro výrobu. Klasifikovat kopyta. Exportovat soubory virtuálního modelu do 3D tiskárny, CAM nebo CNC systémů.",http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1 | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,používat software CAD | používat nástroje pro projektování pomocí počítače (cad) a počítačové rýsovací nástroje
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2741507-c5f7-45b6-8bcd-8d0d27650d68,vysvětlit charakteristiky periferních počítačových zařízení,released,skill/competence,sector-specific,,"Vysvětlovat charakteristiky počítačů a periferních počítačových zařízení zákazníkům; informovat zákazníky o paměťové kapacitě, procesní rychlosti, datových vstupech, výkonu atd.",http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/b3fc5018-ff7b-46fd-be18-dd4148e9b241,poskytovat poradenství ohledně výrobků a služeb | radit zákazníkům ohledně typu počítačového vybavení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,analyzovat specifikace softwaru,released,skill/competence,sector-specific,analyzovat softwarové nebo systémové specifikace | analyzovat specifikaci systému | provádět analýzu softwarových specifikací | zanalyzovat specifikace softwaru | analyzovat systémovou specifikaci | analyzovat specifikaci softwaru | zanalyzovat specifikaci softwaru,"Posuzovat specifikace softwarového produktu nebo systému, které mají být vyvinuty stanovením funkčních a nefunkčních požadavků, omezení a možných souborů případů použití, které ilustrují interakce mezi softwarem a jeho uživateli.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programovat počítačové systémy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2c26cd0-f823-4549-a418-f84d23131308,THC Hydra,released,knowledge,sector-specific,,"Balíček THC Hydra je paralelizovaný nástroj na dešifrování přihlašovacích údajů, který testuje bezpečnostní nedostatky systému z hlediska potenciálně nepovoleného přístupu k systémovým informacím. Hlavní prvky zahrnují dešifrátor síťového přihlášení a čtení a tisk hesel.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,vývoj a analýza softwaru a aplikací | penetrační testovací nástroj
