ESCOURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,DESCRIPTION
http://data.europa.eu/esco/skill/8eb65708-6a1c-4a11-8b51-ed9331962142,key_17982,d11fcc71-88b7-4e3d-882c-226e1427bf8f,S7.1.8,instalovat a sestavovat vrtná zařízení,
http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,key_17983,c3466834-45a7-4383-9478-6447c7f61cda,S4.1.4,vypracovávat politiky a právní předpisy,
http://data.europa.eu/esco/skill/8f9f8b20-ff26-4392-b04f-695dcde5b90a,key_17984,3d8ac698-6ff4-4d11-8e5f-d8d675bc560a,S1.4.2,prezentovat informace z výzkumu nebo technické informace,
http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d,key_17985,ac67656b-660d-4031-9d2e-b64576feb71a,S2.1.0,"provádět studie, šetření a průzkumy",
http://data.europa.eu/esco/skill/906211b3-afed-4a2b-b5e1-33f2885fee85,key_17986,6808d7d9-dd33-4914-8ca5-9c721a5248fa,S4.4.3,provádět všeobecné sekretářské a administrativní úkoly,
http://data.europa.eu/esco/skill/91860993-1a8b-4473-91f3-600aa1924bd0,key_17987,17c688a7-d321-4acf-8d54-6b94516160ef,T3.2,zaujmout proaktivní přístup,"Přijmout odpovědnost za řízení činností a zaujmout progresivní přístup s cílem předvídat problémy, ale rovněž identifikovat příležitosti.
  "
http://data.europa.eu/esco/skill/91b0b918-942e-4661-b88c-70b9396529e5,key_17988,d095df7c-6a65-4765-9cbc-e2eaf9761a4f,S1.8.0,spolupracovat s ostatními,
http://data.europa.eu/esco/skill/925af2b5-2f4d-4cce-92cc-79e1ff887c7d,key_17989,3cd6b53d-92fc-43c6-96b7-2ccb6ff92dec,T4.5,jednat v souladu s etickým kodexem chování,"Vykonávat činnosti na pracovišti v souladu s přijatými zásadami správného a nesprávného jednání, včetně spravedlnosti, transparentnosti a nestrannosti v pracovních postupech a v chování vůči ostatním.
  "
http://data.europa.eu/esco/skill/92fc9726-5b5e-439e-a33c-06a8c63fbb9a,key_17990,7d28ce88-298a-4ef0-9d36-cdc36bbf7a2a,S4.3.0,přidělovat a kontrolovat zdroje,
http://data.europa.eu/esco/skill/95bf4552-6d5b-41dc-b990-53ace372f705,key_17991,4d7d39cf-1083-4f19-81af-a8cf635c8c56,S2.2.6,"dokumentovat technické návrhy, postupy, problémy nebo činnosti",
http://data.europa.eu/esco/skill/969845ce-6895-44a8-a3d2-b8c2d8b5de21,key_17992,aa8323a0-daa4-4415-9a14-7a2afb0d242a,S3.6.3,starat se o děti,
http://data.europa.eu/esco/skill/97ff8a90-ec21-4f13-9b58-22cc9fc47221,key_17993,4c43d130-eb77-4fc2-bb36-c34e9e196ecb,S7.1.1,instalovat materiály pro stavbu zdí,
http://data.europa.eu/esco/skill/9827c329-3492-4e8d-852c-da0894228ff6,key_17994,3ea2bb0d-97df-4da6-bf8a-d8a2b6ecc809,S4.3,přidělovat a kontrolovat zdroje,
http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,key_17995,c2bcb3fb-cd76-4940-a0d1-0e6eee1971ea,S5.6.1,používat digitální nástroje pro spolupráci a produktivitu,
http://data.europa.eu/esco/skill/9a540c0f-81c0-4687-a14b-e9196d9af6c0,key_17996,255c7f23-dd81-46ba-85d0-6f06405a2d5a,S1.8.2,dávat pokyny,
http://data.europa.eu/esco/skill/9adca63b-9c75-4804-8dab-d62872540a10,key_17997,e6f05dae-df50-4e04-a267-db3b68540af8,T1.1,ovládání jazyků,"Komunikovat prostřednictvím čtení, psaní, mluvení a poslechu v mateřském a/nebo cizím jazyce.
  "
http://data.europa.eu/esco/skill/9b8bb484-dcba-49af-8ae0-cfe8b6e9ed45,key_17998,85e8749e-ebf4-4de1-969e-11fde4fc3caf,S8,pracovat se stroji a specializovaným zařízením,
http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,key_17999,04b98904-0858-420e-8b04-99a74a8298fc,S2.4.2,zadávat a upravovat informace,
http://data.europa.eu/esco/skill/9c17f73f-345c-4c55-8b59-47b445941b7b,key_18000,ad44b1b8-1497-4a38-b088-6b44c265da03,S1.1.2,působit jako mediátor při urovnávání sporů a řešit je,
http://data.europa.eu/esco/skill/9d0d6866-cd91-490b-9e3a-d0914ad95a2e,key_18001,468b2a2e-aa0c-4e09-8e83-5b0a0bbdb559,S6.9.0,manipulovat se zvířaty,
http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,key_18002,742f7280-8b3b-484a-9c51-e75eaaaee662,S7.2,instalovat vnitřní nebo vnější infrastrukturu,
http://data.europa.eu/esco/skill/a0ad9ea8-9620-4aba-a836-cbdd16e12880,key_18003,915089cc-712a-48b2-908d-f9f0a167b0a0,S8.5.3,"obsluhovat stroje na výrobu a zpracování výrobků z textilních materiálů, kožešin a kůže",
http://data.europa.eu/esco/skill/a19c5139-1250-4a60-9c31-a3243cca06cc,key_18004,e55724ac-b268-4f0a-bea5-3eaf9e4708d9,S1.2.1,komunikovat s kolegy a zákazníky,
http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2,key_18005,b097d9d9-262f-48af-a17a-c07cad603065,S8.0.0,pracovat se stroji a specializovaným zařízením,
http://data.europa.eu/esco/skill/a5524d0d-38e5-4cfc-96c4-46c3c6df3dd1,key_18006,c0ed9048-2be7-41c3-b503-54b049af7e08,S8.1.0,obsluhovat pojízdná zařízení,
http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,key_18007,2ae41a25-5d32-40b7-a6af-8ff893b593db,S1.12.1,vytvářet výlohy a dekorace,
http://data.europa.eu/esco/skill/a60b664f-bb07-4dd1-8dfa-134a0827f8da,key_18008,eb3e03ad-39d9-47d4-8abb-4a837722dbf0,S8.1.3,obsluhovat zařízení pro zdvihání nebo přemísťování,
http://data.europa.eu/esco/skill/a6b0802f-4c20-4123-8a84-d6c8631fedb1,key_18009,659698b5-3295-4163-ada2-f3831c2636c9,S8.8.0,"provádět instalaci, údržbu a opravy elektrických, elektronických a přesných zařízení",
http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,key_18010,74ded307-94e2-4bab-b205-7caa890290a1,S1.9.2,zavádět nové postupy a procesy,
http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,key_18011,a9881f92-40ba-4814-a26b-126bd0e64c70,S8.8.1,"provádět instalaci a opravy elektrických, elektronických a přesných zařízení",
http://data.europa.eu/esco/skill/a7956044-f468-4bc1-a83c-a8821b903a09,key_18012,f58ea099-03dc-4f63-8687-65c4e6aa759c,S8.5.8,"obsluhovat stroje na řezání, broušení a vyhlazování",
http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,key_18013,b69ef72c-92f2-4c51-ba21-bba4a3555305,S5.1.0,programovat počítačové systémy,
http://data.europa.eu/esco/skill/a96b31dd-d72a-4c89-8947-524f14a16f82,key_18014,39addd18-6994-4599-b0ed-a18d8b9487ef,S8.4.1,"obsluhovat stroje na těžbu, vrtání a zpracování nerostných surovin",
http://data.europa.eu/esco/skill/a9703c5e-7fef-40d8-8fed-e5b31cc76818,key_18015,4519936d-810b-47e8-a553-dc0a8d09d1e8,S8.7.3,provádět údržbu mechanických strojů,
http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,key_18016,72b2d9e5-dddd-45e2-84e1-258386fb4d54,S4.8.1,dohlížet na tým nebo skupinu,
http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,key_18017,3061d67b-1685-4980-bd98-0c912dbb303c,S1.0.0,"komunikace, spolupráce a kreativita",
http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,key_18018,60bad4cd-b1d4-404e-87a1-93914d6e1cf1,S1.12.3,vytvářet umělecké návrhy nebo představení,
http://data.europa.eu/esco/skill/ac88053e-c9b5-43cf-ace1-f506bcfdc8cb,key_18019,f6da022d-df61-40fc-9efe-265224a49db1,S1.14,"vystupovat, podávat výkony a bavit",
http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,key_18020,46b4cea7-4580-4267-9261-d5f2f1180018,S1.9.1,vypracovávat řešení,
http://data.europa.eu/esco/skill/ad326fa7-f2e9-4421-8426-bc0c2e167143,key_18021,932c4a29-1bd7-43e4-95d3-176248d26893,S1.4.3,prezentovat informace v soudních řízeních,
http://data.europa.eu/esco/skill/af84405b-896d-4ed3-9462-077ea9a2a188,key_18022,55c79833-8dfb-46ac-9c8b-99030565b1fd,S1.2.5,spolupracovat a navazovat kontakty,
http://data.europa.eu/esco/skill/afe3d82e-4a40-4aa4-a4e9-a6097c4a391e,key_18023,e3c5ab31-76e3-4d4d-bd04-6e88678a35e7,S1.13.0,psát a skládat,
http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204,key_18024,9baf1dee-694d-483e-9f43-a11c798c786b,S1.5.7,poskytovat poradenství ohledně obchodních nebo provozních záležitostí,
http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,key_18025,57e4ce90-5f1d-45d7-9ed0-ed76ef3af2dc,S5.6.3,používat nástroje pro projektování pomocí počítače (cad) a počítačové rýsovací nástroje,
http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,key_18026,067e5bdd-7f65-4207-a9c4-72dcc00554d9,S1.11.4,navrhovat stavby nebo zařízení,
http://data.europa.eu/esco/skill/b309d4f5-56f5-41c6-b712-92d1ed85b965,key_18027,83f7e2da-17db-44f1-89b0-3cdb13bd21cc,S4.4.0,provádět administrativní činnosti,
http://data.europa.eu/esco/skill/b32ef8a5-e3f7-40ef-8b40-913c003e1f4e,key_18028,f0f1d20f-e84d-437d-b7f1-769289860f74,S2.2.1,"připravovat finanční dokumenty, záznamy, zprávy nebo rozpočty",
http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,key_18029,a018efe8-c032-4e49-bf05-f43839dc7d95,S1.11.1,navrhovat systémy nebo aplikace ikt,
http://data.europa.eu/esco/skill/b593afe4-4179-4a83-9f05-21c8d32d8113,key_18030,7189ea46-5e55-43b2-8646-0524d8b43068,S3.5.0,připravovat a podávat pokrmy a nápoje,
http://data.europa.eu/esco/skill/b76cd1e5-d5e7-464a-b7bb-4164d3616452,key_18031,cce8a4a8-be19-473d-8ea6-83b8af4d4c6b,S1.2,navazovat kontakty a vytvářet sítě,
http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,key_18032,749533c2-14b6-493a-bbab-dfd9f40c0f96,S6.4.1,obdělávat půdu a pěstovat plodiny,
http://data.europa.eu/esco/skill/b7e752ec-7b2e-46e6-ac24-8b1233609c31,key_18033,af7d4353-488b-4526-b289-d988a64aeb2e,S4.5.0,vést a motivovat,
http://data.europa.eu/esco/skill/b82b2bad-41dd-40af-8242-e7d59a2ce786,key_18034,e1f6c82d-9e64-4370-ac75-94497b8050f6,S6.7.5,"pracovat s kladivem, hřebíky a nýty",
http://data.europa.eu/esco/skill/b84813aa-6c44-4d58-a240-556c2060fb4e,key_18035,07961181-108c-49a3-bf53-89e7f1d03cd8,S3.0.0,poskytovat asistenci a péči,
http://data.europa.eu/esco/skill/b85711bc-32d6-42af-ae0f-e2e566d0dfca,key_18036,8f74ec59-8ba6-4e22-8735-cdcb4a93d6ff,S3.5,připravovat a podávat pokrmy a nápoje,
http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,key_18037,f9063b6f-ffe1-4354-9cea-a43b55362b2e,S7.2.1,"instalovat zařízení pro vytápění, ventilaci a klimatizaci",
http://data.europa.eu/esco/skill/b88bddd4-210e-405f-bbdf-729bb66605a0,key_18038,640198c4-7dbc-43a2-a61e-d133f02915b2,S3.2.5,"předepisovat a objednávat lékařské testy, léčby nebo zdravotnické prostředky",
http://data.europa.eu/esco/skill/b8e142fe-e508-42b1-b037-efebcefac3a7,key_18039,49b1c2c9-2038-4d0c-a887-feebe6081ef3,S6.5,sestavovat a vyrábět výrobky,
http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,key_18040,9548943d-914f-496d-98fa-11bffc231e78,S2.6.3,odhadovat potřebné zdroje,
http://data.europa.eu/esco/skill/b94686e3-cce5-47a2-a8d8-402a0d0ed44e,key_18041,c30be59c-2d6b-428f-8b39-1b588edd4d09,T1,základní dovednosti a kompetence,"Dovednosti a kompetence představující základ pro interakci s ostatními a pro rozvoj a vzdělávání jednotlivce. Zahrnují schopnost porozumět, mluvit, číst a psát v jazyce/jazycích, pracovat s čísly a mírami a používat digitální přístroje a aplikace.
  "
http://data.europa.eu/esco/skill/b975836b-d9b9-4724-88da-9a82b856e74b,key_18042,729f231d-814f-40b6-bcdb-19d959c72da6,S2.2.2,zaznamenávat právní informace,
http://data.europa.eu/esco/skill/b99283cd-b908-4100-baa5-112692ac22b8,key_18043,d785caa9-a6b0-4844-8ee2-f744327b533d,S1.6,"propagovat, prodávat a nakupovat",
http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,key_18044,d9d68d2c-44fb-4fc0-b78c-e1e68768e51b,S2.7.2,analyzovat vědecká a lékařská data,
http://data.europa.eu/esco/skill/bb99a123-88be-42a2-8758-f5a18e06ccc6,key_18045,bbbfe22a-79f8-42d4-8b56-997f287027c6,S4.9,přijímat rozhodnutí,
http://data.europa.eu/esco/skill/bd1242ec-6dd5-4c7d-bf79-8de6be3b3815,key_18046,a770dcfb-7bcb-477a-984e-e3d5898ecbb2,S6.5.4,sestavovat mechanické výrobky,
http://data.europa.eu/esco/skill/bdf2aa76-360d-429d-a967-bdb691f241fa,key_18047,f3a26092-2929-4591-8fc8-d4674c9af451,S8.4.7,"obsluhovat vypalovací pece, hutní pece a sušicí zařízení",
http://data.europa.eu/esco/skill/be7443ff-0747-43b8-8720-8e87fd34e692,key_18048,c4a0aee0-9c3a-4149-9e6f-98c83b070df6,S1.9,řešit problémy,
http://data.europa.eu/esco/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,key_18049,f25f19f2-42f1-49e0-bf7f-c32bebb51efd,S8.6.5,obsluhovat přesná průmyslová zařízení,
http://data.europa.eu/esco/skill/bf4822d3-1f66-499d-afc9-151a9ba33e58,key_18050,8ecf7955-c255-4b74-987a-8df659085496,S6.3.1,připravovat směsi nebo roztoky,
http://data.europa.eu/esco/skill/bffa732b-12ab-4214-a4b3-498598820b1c,key_18051,16466349-f763-45a0-84db-2a056ea773b4,S4.8.2,přidělovat práci ostatním,
http://data.europa.eu/esco/skill/c098d6c1-dfee-4b02-8ce5-c6d80c98e18b,key_18052,15a0ab06-6cbe-4a6a-a3c4-a4811885a957,S6.3.0,transformovat a mísit materiály,
http://data.europa.eu/esco/skill/c1a13ee0-b00d-4cfa-a22c-20d284e398b0,key_18053,719e154b-cd35-468e-b007-4016b6a88e57,S4.0,manažerské dovednosti,
http://data.europa.eu/esco/skill/c1bd0ed6-053c-4703-981e-eaec5e57de18,key_18054,6ce7b25f-fdf3-4a4c-9b71-a6c960c40822,S2.2.4,udržovat nebo připravovat lékařskou dokumentaci,
http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512,key_18055,0677fb6b-fe52-40b7-a1a7-ecf05bc53fb7,S4.8.3,monitorovat a hodnotit výkon jednotlivců,
http://data.europa.eu/esco/skill/c20ac175-3aab-4aaa-9b9e-784c2dfb59cd,key_18056,6aa7afd0-0f1d-4e81-81bf-85025ffafe8b,S4.4.2,provádět finanční transakce,
http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,key_18057,16b30f27-529d-4003-baa3-bc297372fde5,S4.1.3,vypracovávat provozní politiky a postupy,
http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,key_18058,f726392a-05cf-4bad-a3be-45c3622760b3,S1.11.5,"navrhovat průmyslové materiály, systémy nebo produkty",
http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,key_18059,aa714971-b1f3-4986-9c35-8f2a6f86c0ec,S2.1.4,vést forenzní a policejní vyšetřování,
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,key_18060,496b49c6-f084-49d3-b395-14eec5d09cdf,K,znalosti,
http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,key_18061,e1f3650d-0018-403f-950e-df7313eec17c,S5.6.4,používat digitální nástroje pro zpracování zvuku a obrazu,
http://data.europa.eu/esco/skill/c54a0a94-9d45-4697-b7cb-f7eaef839031,key_18062,b87d814f-b477-48b8-8378-26c2940585f7,S8.2.1,řídit těžká vozidla,
http://data.europa.eu/esco/skill/c57c0294-9940-4626-8954-08055bc242ba,key_18063,32b33eab-969c-44f6-9783-13eb03859b8d,S4.8.0,dohlížet na lidi,
http://data.europa.eu/esco/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,key_18064,070d0445-b537-4570-adb9-434ccbf6b8e6,S2.1,"provádět studie, šetření a průzkumy",
http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,key_18065,cebb4ab6-823e-4392-922e-d009230724a9,S2.8.6,sledovat zdravotní stav lidí a zvířat,
http://data.europa.eu/esco/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,key_18066,815d59fe-c6af-4d0f-b3ab-655f516aac1f,S3,poskytovat asistenci a péči,
http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5,key_18067,664baf66-6681-4a1e-9789-2992e4e5084f,S1.5.4,poskytovat lékařské poradenství,
http://data.europa.eu/esco/skill/c7f96545-46c4-451a-b284-014f4baed5ed,key_18068,3e822bee-f896-47fc-b70d-99942a2fb41b,S4.9.0,přijímat rozhodnutí,
http://data.europa.eu/esco/skill/c85f95ae-34fb-487b-b3d5-10803eee619d,key_18069,ccd7f1fc-6c1d-4d96-9f93-79725779b38b,S1.12,"vytvářet umělecké, vizuální nebo naučné materiály",
http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce,key_18070,95fec1c2-daf9-4954-9d04-6274533f62fd,S8.6.6,používat přesná měřicí zařízení,
http://data.europa.eu/esco/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,key_18071,7ac9b775-85fd-442b-a9de-7358c7821a3f,S6.0.0,manipulovat a přemísťovat,
http://data.europa.eu/esco/skill/cab71b2a-4b65-4e98-a7a9-0b20c39fc248,key_18072,9ccb86c3-6256-423f-8f8f-e0ada1727c63,S8.0,pracovat se stroji a specializovaným zařízením,
http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,key_18073,db8e8746-cf38-4978-bba1-0e9b95eeda00,S5.6,"používat digitální nástroje ke spolupráci, vytváření obsahu a řešení problémů",
http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,key_18074,1052b481-ac15-4ba9-8eae-93b52b12825b,S1.3.0,vyučovat a školit,
http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,key_18075,00369023-393c-4407-879c-4fabb6223805,S4.1.1,vyhledávat příležitosti,
http://data.europa.eu/esco/skill/ccb6db6a-8538-431c-b740-5f241bdb71cf,key_18076,f646de9b-8da2-4042-a963-8c91175a3e0b,T5.1,manipulace s předměty a zařízeními a jejich ovládání,"Hýbat předměty či je zvedat nebo s přesností používat vybavení, nástroje či technologie.
  "
http://data.europa.eu/esco/skill/cd9c487e-09ad-4b82-854b-118feb01f2ed,key_18077,a061d20b-b5ce-4b2d-bb36-4f2e282e344c,S2.0.0,dovednosti týkající se informací,
http://data.europa.eu/esco/skill/cdb2aecd-9dca-48fd-8d56-f0aace3ab5a9,key_18078,1d4e94b7-9ca6-4f81-b45b-6ee744972489,S1.4.1,prezentovat obecné informace,
http://data.europa.eu/esco/skill/ce17a874-b476-491d-a7a7-5f05d32ad542,key_18079,d470fad4-0394-4e23-97f0-f375a2a62a6f,S4.5,vést a motivovat,
http://data.europa.eu/esco/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,key_18080,9500c43e-7d9d-401b-8a95-24f153021d42,S8.5.4,obsluhovat stroje na zpracování potravin,
http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,key_18081,19210927-0590-4c54-b7cb-f3bb25032097,S4.2.2,plánovat akce a programy,
http://data.europa.eu/esco/skill/d12a1be6-d916-436d-8274-ad97b5f24415,key_18082,498dc582-7cbf-40bb-9d49-3ea5fb92d99b,S1.13.1,skládat hudbu,
http://data.europa.eu/esco/skill/d1815c8a-7755-4fe3-bacf-68bb0b6a0b55,key_18083,bb3a7591-1192-4173-be16-126ebb654c2f,S1.12.2,vypracovávat výukové a propagační materiály,
http://data.europa.eu/esco/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,key_18084,f005aba9-647b-4b3b-b636-5688cab0b97f,S6.7,používat ruční nástroje,
http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,key_18085,7a3bd1aa-85ff-4254-885b-de98e14d76fd,S2.8.8,testovat a analyzovat látky,
http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,key_18086,aa4526c2-1336-4ab4-ad4f-5331eefe2e19,S8.4.5,"obsluhovat systémy nebo zařízení na zpracování ropy, chemických látek nebo vody",
http://data.europa.eu/esco/skill/d46193e0-be7d-4a90-91cc-4caba78e19d0,key_18087,1508c93e-8e04-4f51-a272-4fb222710b1f,S1.7.2,spolupracovat s ostatními za účelem určení jejich potřeb,
http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,key_18088,ec39d491-1390-4cf7-821c-51c39b1933cb,S2.8.5,monitorovat environmentální podmínky,
http://data.europa.eu/esco/skill/d54970ba-d9f2-41ec-a852-bbd1e5796823,key_18089,c6b9b063-2d3e-40cb-ab41-e11564dbc332,S3.4.1,poskytovat informace veřejnosti a zákazníkům,
http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,key_18090,8a0fdf77-df78-4a65-8a4a-029abfc5cb15,S7.3,provádět konečné úpravy vnitřních nebo vnějších částí staveb,
http://data.europa.eu/esco/skill/d69e45d3-1f3f-4e6a-8933-82e949277811,key_18091,fa554ec7-9b9f-4cbe-9be1-dc088e1bbf3e,S6.11.2,čistit interiéry a exteriéry budov,
http://data.europa.eu/esco/skill/d6a8a2a4-4e21-4ea6-b267-b5c63e687cfd,key_18092,6aea6450-11c6-4a01-ab83-7a86929f50c8,S3.1.1,"poskytovat poradenství v oblasti osobních, rodinných nebo sociálních otázek",
http://data.europa.eu/esco/skill/d6c8dacb-b0c0-4544-b0b7-69b24df41ba1,key_18093,6cb92d5f-dd92-445b-ab55-00d5ede45211,S4.2.4,řídit dopravní a logistické činnosti,
http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,key_18094,52178bf1-d25c-4bcc-a539-853ff003f67e,S5.1,programovat počítačové systémy,
http://data.europa.eu/esco/skill/d6e97b91-b75d-45f5-8566-667798957b0f,key_18095,7ba68a8e-992c-43ec-a3d8-20cb2faca56e,T6.3,uplatňování občanských dovedností a schopností,"Spolupracovat s občany a zapojovat se do komunit hodnocením informací a jejich zdrojů, zohledňovat vlastní nápady, hodnoty a úlohy a uznávat a respektovat nápady, hodnoty a úlohy ostatních.
  "
http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,key_18096,1741f421-d0b6-44fa-9577-fc4d5d4036ed,S2.1.2,diagnostikovat onemocnění,
http://data.europa.eu/esco/skill/d7d2a468-587b-4a03-a305-e0a399ba69e6,key_18097,d030b5b2-f13b-41c6-988b-199b69bc03f8,S1.7.3,naslouchat a klást otázky,
http://data.europa.eu/esco/skill/d94e1143-3a3a-4f6a-a881-df93bf56cf23,key_18098,e326d74e-fa2c-4397-a0ef-e36e4487c899,S2.7.3,analyzovat finanční a ekonomická data,
http://data.europa.eu/esco/skill/d9b1387a-7cad-4b77-8481-7798a3b41714,key_18099,427eab72-b3e4-4a7b-b718-35c63193ba0d,S8.9,řídit letadla,
http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,key_18100,15c3ca5a-e2f5-4fdf-bef1-f5faddb364ac,S7.1.4,instalovat betonové prvky,
http://data.europa.eu/esco/skill/da230865-9d2a-42d9-a42e-37d89753109e,key_18101,0abb6170-c34f-4f05-9d93-4730046c73dc,S7.3.1,nanášet materiál na odstranění mezer na površích,
http://data.europa.eu/esco/skill/da94d48b-5036-48e1-ad96-d85cba6ed29c,key_18102,0618ebca-16ef-4336-bc94-9a4f39b1b231,S8.1,obsluhovat pojízdná zařízení,
http://data.europa.eu/esco/skill/db54693e-bcb0-4dae-8885-a43d510fb71f,key_18103,de79cf1f-b612-41e3-8c5c-11f56b79304f,S4.1.5,vypracovávat programy v oblasti zdraví,
http://data.europa.eu/esco/skill/dbbbe31a-9b8c-4459-a830-84363648f52c,key_18104,1bb85b2c-9fc6-46a4-a7d0-4f1e5b7a010e,S8.2.2,řídit lehká vozidla,
http://data.europa.eu/esco/skill/dc06de9f-dd3a-4f28-b58f-b01b5ae72ab8,key_18105,037c1798-6618-4cc2-bc06-8215de5ed601,S1,"komunikace, spolupráce a kreativita",
http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,key_18106,f101fbdb-8b33-40b6-943a-dedffdc4aa35,S8.5.6,obsluhovat tiskařské stroje a zařízení na výrobu fotografií,
http://data.europa.eu/esco/skill/dddd229b-61e1-480d-80d6-d9d9ee9b5f54,key_18107,c9cac23e-d5e2-4ce1-b213-0401e975280e,S2.3,spravovat informace,
http://data.europa.eu/esco/skill/de884168-32e7-4500-a227-3f0966f962b6,key_18108,ff2ab974-0d45-404d-afdb-cb9db441a4c6,S1.4.0,prezentovat informace,
http://data.europa.eu/esco/skill/dfae80db-cf29-41e1-a48c-2bee901afff1,key_18109,2bc5ec5c-96d1-4084-bc8e-7f9c8e122551,S4.6.0,budovat a rozvíjet týmy,
http://data.europa.eu/esco/skill/e001ce62-78e7-4821-a7df-a08457c295ab,key_18110,882bea33-d0c6-4258-aa76-1f130d2c9b24,S3.2.2,provádět chirurgické zákroky,
http://data.europa.eu/esco/skill/e06f2d35-a160-46c2-89f1-9cae9c93c8b8,key_18111,c4346d6b-ff5e-4763-9df0-1477c31f1507,S1.6.1,prodávat výrobky nebo služby,
http://data.europa.eu/esco/skill/e173eaf8-c99b-405a-b0ac-0e02ce3c268d,key_18112,180f9cb6-4723-4fa7-b2e9-b23159ae9059,S2.6,provádět výpočty a odhady,
http://data.europa.eu/esco/skill/e1746275-6d4e-4b02-b526-eeebf3052b6d,key_18113,ba8e4c81-7d0f-4e58-87e5-4e9d45cede62,S3.4,poskytovat informace a podporu veřejnosti a zákazníkům,
http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,key_18114,447fe657-28cb-4095-baab-35efa328c49b,S2.9.0,monitorovat vývoj v oblasti odborných znalostí,
http://data.europa.eu/esco/skill/e2bdf081-333a-414f-b8ac-93c76290f167,key_18115,998a5f8a-b17b-4a59-a95e-a2ce730e4c0c,S1.3.5,působit jako kouč nebo mentor,
