ESCOURI,ID,UUIDHISTORY,PREFERREDLABEL,CODE
http://data.europa.eu/esco/isco/C821,key_548,dd82d36a-fe2c-4c3e-b22b-15d42bc73458,Montážní dělníci,821
http://data.europa.eu/esco/isco/C8211,key_549,75f83cb8-a4b2-4c15-b250-0566f6170575,Montážní dělníci mechanických zařízení,8211
http://data.europa.eu/esco/isco/C8212,key_550,26dfe8ee-648c-4e42-bbc9-3056c85a442f,Montážní dělníci elektrických a elektronických zařízení,8212
http://data.europa.eu/esco/isco/C8219,key_551,cf9b7880-a9be-454d-bd49-4a8f3f638a73,Montážní dělníci jinde neuvedení,8219
http://data.europa.eu/esco/isco/C83,key_552,fa7e34c3-5206-4038-8d30-e15a4a26fea4,Řidiči a obsluha pojízdných zařízení,83
http://data.europa.eu/esco/isco/C831,key_553,2d4496c3-b27b-4a3e-9bf3-d9641d80d1a0,Strojvedoucí a pracovníci v příbuzných oborech,831
http://data.europa.eu/esco/isco/C8311,key_554,5c841f93-15c2-49aa-ab0e-5c1248e76464,Strojvedoucí a řidiči kolejových motorových vozíků,8311
http://data.europa.eu/esco/isco/C8312,key_555,afa68d7f-c0bb-46fb-b6dc-02ec06437171,"Signalisti, brzdaři, výhybkáři, posunovači",8312
http://data.europa.eu/esco/isco/C832,key_556,b9a2d2e6-f5e2-47e9-8593-e6a0c516b8a3,Řidiči motocyklů a automobilů (kromě nákladních),832
http://data.europa.eu/esco/isco/C8321,key_557,8c30b7b0-22cb-49ca-af63-4b7e0fc7cd67,Řidiči motocyklů,8321
http://data.europa.eu/esco/isco/C8322,key_558,e194010a-49e4-4c06-bdb2-a88495dcf542,"Řidiči osobních a malých dodávkových automobilů, taxikáři",8322
http://data.europa.eu/esco/isco/C833,key_559,3bbfe43b-2197-491f-beae-7d1dc428eebd,"Řidiči nákladních automobilů, autobusů a tramvají",833
http://data.europa.eu/esco/isco/C8331,key_560,c9860f6a-c8d8-42fc-aa79-43378fadc2f1,"Řidiči autobusů, trolejbusů a tramvají",8331
http://data.europa.eu/esco/isco/C8332,key_561,6eff341a-b59e-4b4e-ac89-44d352276415,"Řidiči nákladních automobilů, tahačů a speciálních vozidel",8332
http://data.europa.eu/esco/isco/C834,key_562,cdb6a1b5-118b-4719-b0e8-09e69e415765,Obsluha pojízdných zařízení,834
http://data.europa.eu/esco/isco/C8341,key_563,c0562e19-d37f-4bd1-868c-35ce9f7b3365,Řidiči a obsluha zemědělských a lesních strojů,8341
http://data.europa.eu/esco/isco/C8342,key_564,23fc2bf8-477f-495c-b118-da665b8c9809,Obsluha zemních a příbuzných strojů,8342
http://data.europa.eu/esco/isco/C8343,key_565,81d5d8be-5acc-4fdc-867f-b75fde9bd0fd,"Obsluha jeřábů, zdvihacích a podobných manipulačních zařízení",8343
http://data.europa.eu/esco/isco/C8344,key_566,de81b3f9-4d04-4987-9052-703780a49d0f,Obsluha vysokozdvižných vozíků,8344
http://data.europa.eu/esco/isco/C835,key_567,73ffcb4f-9af6-4504-a074-dac887e6e883,Pracovníci lodní posádky,835
http://data.europa.eu/esco/isco/C8350,key_568,b5d6c8d0-b00b-41c5-90cc-1540eeb2712d,Pracovníci lodní posádky,8350
http://data.europa.eu/esco/isco/C9,key_569,ad7a93a3-fdd1-433b-8127-cc9b7a4eb21c,Pomocní a nekvalifikovaní pracovníci,9
http://data.europa.eu/esco/isco/C91,key_570,8382f003-a9a6-4fb1-9418-3a2cc027faed,Uklízeči a pomocníci,91
http://data.europa.eu/esco/isco/C911,key_571,3081453f-987b-4219-885c-2d6e831ee840,"Uklízeči a pomocníci v domácnostech, hotelích a kancelářích",911
http://data.europa.eu/esco/isco/C9111,key_572,ddd029e5-596d-45a8-aedb-1afc8f17dff7,Uklízeči a pomocníci v domácnostech (kromě hospodyní),9111
http://data.europa.eu/esco/isco/C9112,key_573,9664b581-1cbb-43e8-8c75-9bcebd73dd09,"Uklízeči a pomocníci v kancelářích, hotelích a jiných zařízeních",9112
http://data.europa.eu/esco/isco/C912,key_574,53a9c9a4-9d4c-4d53-a4a2-8635424befd8,"Pracovníci pro ruční mytí vozidel, oken, praní prádla a příbuzní pracovníci (kromě uklízečů a pomocníků v domácnostech, hotelích a kancelářích)",912
http://data.europa.eu/esco/isco/C9121,key_575,81cbd75b-46d2-40ab-a361-a9a9ed6bb8b1,Pracovníci pro ruční praní a žehlení (kromě obsluhy strojů v prádelnách a čistírnách),9121
http://data.europa.eu/esco/isco/C9122,key_576,4d922734-0b12-4ebf-b93b-1ec5af3a3dcd,Pracovníci pro mytí vozidel,9122
http://data.europa.eu/esco/isco/C9123,key_577,2483dca5-9f36-4932-a817-b4dc9197c85e,Pracovníci pro mytí oken,9123
http://data.europa.eu/esco/isco/C9129,key_578,3cea5e66-cf01-45fe-b741-56f0b34e33ec,Pracovníci úklidu jinde neuvedení,9129
http://data.europa.eu/esco/isco/C92,key_579,178a7e33-4f15-449a-9000-2c57fb90f531,"Pomocní pracovníci v zemědělství, lesnictví a rybářství",92
http://data.europa.eu/esco/isco/C921,key_580,40115775-5688-4c6d-8895-c4daf0403b0f,"Pomocní pracovníci v zemědělství, lesnictví a rybářství",921
http://data.europa.eu/esco/isco/C9211,key_581,eceacd14-e6e2-4ff6-8458-aa7169fb77eb,Pomocní pracovníci v rostlinné výrobě,9211
http://data.europa.eu/esco/isco/C9212,key_582,161cfb22-418a-4611-91f6-2eb8d6cb320d,Pomocní pracovníci v živočišné výrobě,9212
http://data.europa.eu/esco/isco/C9213,key_583,c85055ff-b338-442c-95f9-a77204ed3ba8,Pomocní pracovníci ve smíšené hospodářství,9213
http://data.europa.eu/esco/isco/C9214,key_584,ce1f131d-1417-4989-80fa-bc40a6ff79fd,Pomocní pracovníci v zahradnictví,9214
http://data.europa.eu/esco/isco/C9215,key_585,fe3c3fbd-eef0-4da2-99cb-aa7b6a0474b4,Pomocní pracovníci v lesnictví,9215
http://data.europa.eu/esco/isco/C9216,key_586,970f5ce8-52d3-49bd-8da7-59df85efbc2f,Pomocní pracovníci v rybářství,9216
http://data.europa.eu/esco/isco/C93,key_587,ada0a93c-d0db-4459-a4e2-2cd34a5fc871,"Pomocní pracovníci v oblasti těžby, stavebnictví, výroby, dopravy a v příbuzných oborech",93
http://data.europa.eu/esco/isco/C931,key_588,9c62463d-ddfa-4890-a273-7d0fbdd87937,Pomocní pracovníci v oblasti těžby a stavebnictví,931
http://data.europa.eu/esco/isco/C9311,key_589,d182fadb-eaa2-407b-a39c-196be1382ea8,Pomocní pracovníci v oblasti těžby,9311
http://data.europa.eu/esco/isco/C9312,key_590,82e61964-3bb1-42e0-ab5c-c6931a9b2972,Dělníci v oblasti inženýrských staveb,9312
http://data.europa.eu/esco/isco/C9313,key_591,fcd9eaae-70c1-478a-b010-2c355e47446a,Dělníci v oblasti výstavby budov,9313
http://data.europa.eu/esco/isco/C932,key_592,f1e78693-c642-4891-a632-fda1761cce43,Pomocní pracovníci ve výrobě,932
http://data.europa.eu/esco/isco/C9321,key_593,5d2f0c2a-f591-48b8-8295-f4912a070a3c,Ruční baliči,9321
http://data.europa.eu/esco/isco/C9329,key_594,5dee89ce-ace8-42ff-b26e-c7999199b4c8,Pomocní pracovníci ve výrobě jinde neuvedení,9329
http://data.europa.eu/esco/isco/C933,key_595,9097f2c3-a209-46d3-a501-6d5dd0a1ca33,Pomocní pracovníci v dopravě a skladování,933
http://data.europa.eu/esco/isco/C9331,key_596,b92c2322-06e1-4bf9-b69c-85eaaebc8b77,Obsluha ručních a pedálových vozidel,9331
http://data.europa.eu/esco/isco/C9332,key_597,003bb370-9ea0-4c59-90e2-9a111d21440f,Kočí,9332
http://data.europa.eu/esco/isco/C9333,key_598,210972e0-fc58-4422-843c-da96a5a867e8,Pomocní manipulační pracovníci,9333
http://data.europa.eu/esco/isco/C9334,key_599,2bbe6d8e-0f81-4ea1-9f83-a82c12852012,Doplňovači zboží,9334
http://data.europa.eu/esco/isco/C94,key_600,d8fb5ea7-a4b3-4cb5-b19b-743255a0440b,Pomocní pracovníci při přípravě jídla,94
http://data.europa.eu/esco/isco/C941,key_601,5ba23ebb-c11f-4d17-ba25-c8af0d2e2032,Pomocní pracovníci při přípravě jídla,941
http://data.europa.eu/esco/isco/C9411,key_602,1c969a91-5a20-4574-be74-8f513807647c,Pracovníci pro přípravu rychlého občerstvení,9411
http://data.europa.eu/esco/isco/C9412,key_603,49acc3d5-1577-4c85-a3e0-996c476f7459,Pomocníci v kuchyni,9412
http://data.europa.eu/esco/isco/C95,key_604,7cea6ce1-f866-4612-9d8c-c9e0280c3a6d,Pracovníci pouličního prodeje a služeb a pracovníci v příbuzných oborech,95
http://data.europa.eu/esco/isco/C951,key_605,7946a40d-a5be-42ae-b93b-fd3f56a5becf,Pracovníci pouličních služeb a pracovníci v příbuzných oborech,951
http://data.europa.eu/esco/isco/C9510,key_606,debedb95-29df-456b-aa96-9c3bfe73c299,Pracovníci pouličních služeb a pracovníci v příbuzných oborech,9510
http://data.europa.eu/esco/isco/C952,key_607,d0838c69-5aa2-48ab-a293-25274307cbde,Pouliční prodejci (kromě potravin),952
http://data.europa.eu/esco/isco/C9520,key_608,cc295cf7-5ba2-4ca6-95af-747a7daeead6,Pouliční prodejci (kromě potravin),9520
http://data.europa.eu/esco/isco/C96,key_609,220779f4-9ca6-4cc9-9c46-ef1ca4535fed,Pracovníci s odpady a jiní nekvalifikovaní pracovníci,96
http://data.europa.eu/esco/isco/C961,key_610,fe5b3a2e-879c-440d-bff2-addfc78b4b08,Pracovníci s odpady,961
http://data.europa.eu/esco/isco/C9611,key_611,fbf76abd-ee6b-4077-b009-c16e9ef2f780,Pracovníci odvozu a recyklace odpadů,9611
http://data.europa.eu/esco/isco/C9612,key_612,7fa6a30a-1aac-4c3c-aa40-057c7bbd5fc0,Třídiči odpadů,9612
http://data.europa.eu/esco/isco/C9613,key_613,3267fc8c-9fcc-4dde-b4e0-45aefdf2aa45,Uklízeči veřejných prostranství,9613
http://data.europa.eu/esco/isco/C962,key_614,0deb6ba9-9075-4fcd-8b02-666f9a9591dd,Ostatní pomocní a nekvalifikovaní pracovníci,962
http://data.europa.eu/esco/isco/C9621,key_615,abe026c0-f0b6-457f-89a6-36a77597f6ef,"Kurýři, doručovatelé balíků a nosiči zavazadel",9621
http://data.europa.eu/esco/isco/C9622,key_616,6d084ddc-f67f-44bc-82cb-0fa2e83e88f9,Pomocní pracovníci údržby budov,9622
http://data.europa.eu/esco/isco/C9623,key_617,84e04144-9d28-4698-99b7-a48d2db0ebf9,Pracovníci provádějící odečet měřidel a výběrčí peněz z prodejních automatů,9623
http://data.europa.eu/esco/isco/C9624,key_618,d152e204-5c15-4747-a4d7-d64302b03813,Nosiči vody a sběrači palivového dříví,9624
http://data.europa.eu/esco/isco/C9629,key_619,4300eaba-9ab2-4312-9efe-e8113c001814,Pomocní a nekvalifikovaní pracovníci jinde neuvedení,9629
