conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,kontrolovat průmyslová zařízení,released,skill/competence,cross-sector,,"Kontrolovat zařízení používané při průmyslových činnostech, jako jsou výrobní nebo stavební zařízení, aby bylo zajištěno, že zařízení je v souladu s právními předpisy v oblasti BOZP a životního prostředí.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,instalovat dřevěné a kovové konstrukční prvky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95013213-ee67-493b-86d0-e383e0f72482,vytápěcí systémy pro domácnosti,released,knowledge,cross-sector,systémy vytápění domácností,"Moderní a tradiční systémy vytápění plynem, dřevem, olejem, biomasou, solární energií a dalšími obnovitelnými zdroji energie a příslušné zásady úspory energie.",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,přírodní zdroje potravin,released,knowledge,occupation-specific,,"Umístění, vlastnosti a příprava bezpečných, poživatelných a konzervovaných přírodních produktů, jako je ovoce, rostliny, maso a čerstvá nebo recyklovaná voda.",http://data.europa.eu/esco/isced-f/0721,potravinářství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,provádět ekologické průzkumy,released,skill/competence,cross-sector,provádět environmentální průzkumy,Provádět průzkumy za účelem shromažďování informací pro analýzu a řízení environmentálních rizik v rámci organizace nebo v širších souvislostech.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,provádět akademický výzkum nebo průzkum trhu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,zjišťovat energetické potřeby,released,skill/competence,sector-specific,,"Zjišťovat druh a množství energetických dodávek nezbytných pro budovu nebo zařízení s cílem poskytnout spotřebiteli nejvýhodnější, udržitelné a nákladově efektivní energetické služby.",http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,odhadovat potřebné zdroje
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,zelená logistika,released,knowledge,cross-sector,ekologická logistika,"Znalost zelené logistiky, v rámci níž se vyvíjí značné úsilí k minimalizaci dopadu logistických činností na životní prostředí.",http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb | http://data.europa.eu/esco/isced-f/0413,logistika | management a správa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,určit vestavěný zdroj pro tepelná čerpadla,released,skill/competence,sector-specific,,"Určit dostupné zdroje tepla a energie na základě výběru z různých typů dostupných tepelných zdrojů a s ohledem na vliv teploty zdroje na účinnosti energie.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,vypracovávat cíle a strategie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,instalovat koncentrované solární systémy,released,skill/competence,occupation-specific,,"Instalovat systémy, které používají reflexní materiály, jako jsou rozptylová skla a zrcadla, a systémy sledování s cílem soustředit sluneční záření do paprsku, který teplem vytváří elektřinu.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"instalovat zařízení pro vytápění, ventilaci a klimatizaci"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,obsluhovat zařízení pro ohřev vody,released,skill/competence,sector-specific,,"Obsluhovat zařízení pro ohřev vody, například elektrické zařízení, tepelné výměníky, tepelná čerpadla a solární ohřívače.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,obsluhovat zařízení na výrobu nebo distribuci energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,rozvoj povodí,released,knowledge,sector-specific,,"Zkoumání příslušných charakteristik povodí zaměřené na udržitelné rozdělování jeho zdrojů a na proces vytváření a provádění plánů, programů a projektů na zachování a posílení funkcí povodí, které mají vliv na rostlinné, živočišné a lidské komunity v dané oblasti.",http://data.europa.eu/esco/isced-f/0732,stavebnictví a inženýrské stavitelství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,zřizovat zelené střechy,released,skill/competence,sector-specific,,"Vytvořit vegetaci na střechách, vzít do úvahy zavlažování a odvodňování, filtry a půdu. Sázet vhodné rostliny a pokud možno keře a stromy. Vytvořit zelenou střechu s ohledem na předpisy v oblasti bezpečnosti a ochrany zdraví.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,navrhovat stavby nebo zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b04cd15-b9c4-442d-9bbb-32e1b2058dca,stavby a zařízení na moři,released,knowledge,sector-specific,,"Stavby a zařízení v mořském prostředí, které obvykle slouží pro výrobu a přenos elektřiny, ropy, plynu a dalších zdrojů.
	",http://data.europa.eu/esco/isced-f/0732,stavebnictví a inženýrské stavitelství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,recirkulační systémy,released,knowledge,sector-specific,,"Vlastnosti a fungování komplexních systémů cirkulace, provzdušňování a biofiltrů.",http://data.europa.eu/esco/isced-f/0732,stavebnictví a inženýrské stavitelství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,navrhovat systémy oken a prosklívání,released,skill/competence,sector-specific,,"Navrhnout systém oken/prosklívání pro optimální pohodlí a energetickou účinnost. Zhodnotit a navrhnout optimální systém stínění a jeho ovládání.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,navrhovat systémy a produkty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,výroba elektřiny z větrné energie v malém rozsahu,released,knowledge,sector-specific,,"Malé větrné turbíny pro výrobu elektřiny na místě (na střechách atd.) a jejich přínos k energetické náročnosti.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,elektrotechnika a energetika | technologie obnovitelné energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,navrhnout mikroklima budov,released,skill/competence,sector-specific,návrhovat mikroklima v budovách s téměř nulovou spotřebou (nzeb - nearly zero-energy buildings),"Zkombinovat několik projektových strategií, včetně hlavních pasivních projektových strategií, a posoudit jejich účinnost z hlediska celkového návrhu energetické koncepce celé budovy.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,navrhovat systémy a produkty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,systém solárního absorpčního chlazení,released,knowledge,sector-specific,,"Solární absorpční chlazení je tepelně aktivovaný chladicí systém založený na procesu absorpce roztoku. Přispívá ke snížení energetické náročnosti.
	",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,provádět údržbu solárních systémů,released,skill/competence,cross-sector,,"Zkoušet výkonnost solárních panelů, odečítat výsledky na měřidlech za účelem kontroly ukazatelů elektrické energie, identifikace a nápravy chybných funkcí a v případě potřeby i čištění panelů.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"provádět pracovní měření | provádět údržbu elektrických, elektronických a přesných zařízení"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d04490c-cea5-4765-a15e-99c46b543c1d,koordinovat spedici recyklačních materiálů,released,skill/competence,cross-sector,,Koordinovat spedici recyklačních materiálů a dohlížet na ni. Komunikovat se zpracovatelskými podniky a lodními makléři.,http://data.europa.eu/esco/skill/40f27736-0d98-4446-8234-11646e4f4bc3 | http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,dohlížet na logistiku hotových výrobků | plánovat akce a programy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,udržovat zdraví rostlin,released,skill/competence,sector-specific,,Řídit a podporovat celkového zdraví rostlin. Vykonávat udržitelné zahradnické techniky a integrovanou ochranu proti škůdcům ve venkovních i vnitřních zahradách.,http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,obdělávat půdu a pěstovat plodiny
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,hubení škůdců rostlin,released,knowledge,cross-sector,,"Typy a vlastnosti škodlivých organismů na rostlinách a plodinách. Různé typy metod regulace škůdců, činnosti využívající konvenčních nebo biologických metod s ohledem na typ rostliny nebo plodiny, environmentální a klimatické podmínky a předpisy v oblasti bezpečnosti a ochrany zdraví. Uchovávání výrobků a manipulace s nimi.",http://data.europa.eu/esco/isced-f/0811,rostlinná a živošičná výroba
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9dfab993-ecab-4292-9cb2-528a93eb3161,využívat techniky šetření stanovišť,released,skill/competence,sector-specific,,"Uplatňovat strategie odběru vzorků a používat řadu technik zjišťování stanovišť, jako jsou geografické informační systémy (GIS), globální polohové systémy (GPS), letecké snímkování, záznamy a mapy.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitorovat environmentální podmínky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ecd4016-b9de-480d-8ec3-9881644f0eda,používat přístroje na měření zvuku,released,skill/competence,occupation-specific,,"Používat nástroje, jako jsou snímače, a měřiče hladiny zvuku pro měření hladin hluku v prostředí s cílem předcházet hlukovému znečištění.",http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce | http://data.europa.eu/esco/skill/b92758d4-4591-4df1-9ceb-f907aa71ebd9,používat přesná měřicí zařízení | používat měřicí přístroj
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f719da2-5ba8-46b8-b20b-3d5f59208f49,systémy uchycení solárních panelů,released,knowledge,sector-specific,,"Různé způsoby nastavení solárních panelů, jako je montáž na sloupy, při níž jsou panely upevněny na nějaký povrch, montáž se zátěží, při níž se k udržování polohy panelů používá zátěž, a montáž zajišťující otáčení za sluncem, při níž jsou panely připevněny na pohybujícím se povrchu, který sleduje pohyb slunce na obloze, za účelem dosažení optimálního vystavení slunečním paprskům.",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f763ac3-1d6c-48d2-ab54-324b1b144f40,řídit kvalitu ovzduší,released,skill/competence,cross-sector,,"Monitorovat, kontrolovat a řídit kvalitu ovzduší, včetně sanačních opatření.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitorovat environmentální podmínky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a118a699-7258-48d1-bc45-45fc04f792c8,rizika z přísad,released,knowledge,sector-specific,,"Přísady a možná související rizika, která by mohla mít negativní následky pro člověka, rostliny a živočichy. Funkce složení přísad.",http://data.europa.eu/esco/isced-f/0721,potravinářství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2723f98-0fb2-469b-8c79-7ad2d0f73660,nakládat s odpadem z důlního závodu,released,skill/competence,sector-specific,,"Zajistit, aby odpad z důlní těžby byl odstraněn bezpečně, účinně a způsobem šetrným k životnímu prostředí.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/2fb4b423-c1e4-407d-ba48-38032d8dcda2,"odstraňovat odpad nebo sutiny, které nejsou klasifikovány jako nebezpečné | řídit nakládání s odpadní horninou"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a281365c-a432-4e82-97ce-2dcc4907685f,vysazovat stromy,released,skill/competence,occupation-specific,,Přesadit a vysázet stromy nebo semena stromů v zalesněných oblastech a lesích.,http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"pěstovat, prořezávat a sklízet plodiny, stromy nebo jiné rostliny"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,řídit stanoviště,released,skill/competence,cross-sector,,Vytvořit přírodní stanoviště a starat se o něj.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca,provést studii proveditelnosti kombinované výroby tepla a elektřiny,released,skill/competence,sector-specific,,"Provádět hodnocení a posouzení potenciálu kombinované výroby tepla a elektřiny (CHP - Combined Heat and Power). Odhadnout nároky na potřebnou elektrickou energii, vytápění a akumulaci tepla nezbytné k určení možností kombinované výroby tepla a elektřiny pomocí křivek zatížení a doby trvání zatížení a provést výzkum na podporu procesu rozhodování.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analyzovat obchodní operace | provádět studii proveditelnosti
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda,poskytovat poradenství o systémech řízení rizik pro životní prostředí,released,skill/competence,cross-sector,,"Hodnotit požadavky a poskytovat poradenství ohledně systémů řízení rizik pro životní prostředí. Zajistit, aby se zákazník podílel na prevenci nebo omezení nepříznivých dopadů na životní prostředí použitím technologie. Zajistit získání požadovaných licencí a povolení.",http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30 | http://data.europa.eu/esco/skill/0efbe2dc-2770-47ec-b8f4-d1bdff6ac0a4 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,spravovat systém environmentálního managementu | provádět analýzu a řízení rizik | radit v otázkách řízení rizik | radit ostatním
